(written by ASE)

3240 atoms
3 atom types

0.0      26.340866886000001  xlo xhi
0.0            22.811859882  ylo yhi
0.0      181.42847362200001  zlo zhi
           -13.17043344                       0                       0  xy xz yz

Atoms # atomic

1  1  0  0  12.099768757
2  1  0  0  18.138310179600001
3  1  2.1950722402999996  1.2673255487999995  22.179055863000002
4  1  2.1950722402999996  1.2673255487999995  28.217764580299999
5  1  6.0729295666944542e-17  2.5346510976999994  2.0203143563000001
6  1  6.0729295666944542e-17  2.5346510976999994  8.0590230736000006
7  3  0  0  6.3284191978999997
8  3  0  0  23.909659738700004
9  3  2.1950722402999996  1.2673255487999995  16.407702453200002
10  3  2.1950722402999996  1.2673255487999995  3.7509045240000005
11  3  6.0729295666944542e-17  2.5346510976999994  26.487174412600002
12  3  6.0729295666944542e-17  2.5346510976999994  13.8303764835
13  3  0  0  0
14  3  2.1950722402999996  1.2673255487999995  10.079388492600001
15  3  6.0729295666944542e-17  2.5346510976999994  20.158690444100003
16  1  0  0  42.337847694000004
17  1  0  0  48.376389116600009
18  1  2.1950722402999996  1.2673255487999995  52.417134799999999
19  1  2.1950722402999996  1.2673255487999995  58.455843517299996
20  1  6.0729295666944542e-17  2.5346510976999994  32.258393293300003
21  1  6.0729295666944542e-17  2.5346510976999994  38.2971020106
22  3  0  0  36.566498134900009
23  3  0  0  54.147738675700005
24  3  2.1950722402999996  1.2673255487999995  46.6457813902
25  3  2.1950722402999996  1.2673255487999995  33.988983461000004
26  3  6.0729295666944542e-17  2.5346510976999994  56.72525334960001
27  3  6.0729295666944542e-17  2.5346510976999994  44.068455420500008
28  3  0  0  30.238078937000004
29  3  2.1950722402999996  1.2673255487999995  40.317467429600008
30  3  6.0729295666944542e-17  2.5346510976999994  50.3967693811
31  1  0  0  72.575926631000016
32  1  0  0  78.614468053600021
33  1  2.1950722402999996  1.2673255487999995  82.655213737000011
34  1  2.1950722402999996  1.2673255487999995  88.693922454300008
35  1  6.0729295666944542e-17  2.5346510976999994  62.496472230300007
36  1  6.0729295666944542e-17  2.5346510976999994  68.535180947599997
37  3  0  0  66.804577071900013
38  3  0  0  84.385817612700023
39  3  2.1950722402999996  1.2673255487999995  76.883860327200011
40  3  2.1950722402999996  1.2673255487999995  64.227062398000001
41  3  6.0729295666944542e-17  2.5346510976999994  86.963332286600007
42  3  6.0729295666944542e-17  2.5346510976999994  74.306534357500013
43  3  0  0  60.476157874000009
44  3  2.1950722402999996  1.2673255487999995  70.555546366600012
45  3  6.0729295666944542e-17  2.5346510976999994  80.634848318100012
46  1  0  0  102.814005568
47  1  0  0  108.8525469906
48  1  2.1950722402999996  1.2673255487999995  112.89329267400002
49  1  2.1950722402999996  1.2673255487999995  118.93200139130001
50  1  6.0729295666944542e-17  2.5346510976999994  92.734551167300012
51  1  6.0729295666944542e-17  2.5346510976999994  98.773259884600023
52  3  0  0  97.042656008900011
53  3  0  0  114.62389654970002
54  3  2.1950722402999996  1.2673255487999995  107.12193926420002
55  3  2.1950722402999996  1.2673255487999995  94.465141335000027
56  3  6.0729295666944542e-17  2.5346510976999994  117.2014112236
57  3  6.0729295666944542e-17  2.5346510976999994  104.54461329450002
58  3  0  0  90.714236810999992
59  3  2.1950722402999996  1.2673255487999995  100.79362530360002
60  3  6.0729295666944542e-17  2.5346510976999994  110.87292725510002
61  1  0  0  133.05208450500001
62  1  0  0  139.0906259276
63  1  2.1950722402999996  1.2673255487999995  143.13137161099999
64  1  2.1950722402999996  1.2673255487999995  149.17008032830003
65  1  6.0729295666944542e-17  2.5346510976999994  122.97263010430002
66  1  6.0729295666944542e-17  2.5346510976999994  129.01133882159999
67  3  0  0  127.28073494590001
68  3  0  0  144.86197548670003
69  3  2.1950722402999996  1.2673255487999995  137.36001820120001
70  3  2.1950722402999996  1.2673255487999995  124.70322027200002
71  3  6.0729295666944542e-17  2.5346510976999994  147.4394901606
72  3  6.0729295666944542e-17  2.5346510976999994  134.78269223149999
73  3  0  0  120.95231574800002
74  3  2.1950722402999996  1.2673255487999995  131.03170424059999
75  3  6.0729295666944542e-17  2.5346510976999994  141.11100619210001
76  1  0  0  163.29016344199999
77  1  0  0  169.32870486460001
78  1  2.1950722402999996  1.2673255487999995  173.369450548
79  1  2.1950722402999996  1.2673255487999995  179.40815926530004
80  1  6.0729295666944542e-17  2.5346510976999994  153.21070904129999
81  1  6.0729295666944542e-17  2.5346510976999994  159.2494177586
82  3  0  0  157.51881388289999
83  3  0  0  175.10005442369999
84  3  2.1950722402999996  1.2673255487999995  167.59809713819999
85  3  2.1950722402999996  1.2673255487999995  154.94129920899999
86  3  6.0729295666944542e-17  2.5346510976999994  177.67756909760001
87  3  6.0729295666944542e-17  2.5346510976999994  165.0207711685
88  3  0  0  151.19039468500003
89  3  2.1950722402999996  1.2673255487999995  161.2697831776
90  3  6.0729295666944542e-17  2.5346510976999994  171.34908512909999
91  1  -2.1950722399999996  3.8019766469999996  12.099768757
92  1  -2.1950722399999996  3.8019766469999996  18.138310179600001
93  1  3.0000002559056028e-10  5.0693021957999989  22.179055863000002
94  1  3.0000002559056028e-10  5.0693021957999989  28.217764580299999
95  1  -2.19507224  6.3366277446999986  2.0203143563000001
96  1  -2.19507224  6.3366277446999986  8.0590230736000006
97  3  -2.1950722399999996  3.8019766469999996  6.3284191978999997
98  3  -2.1950722399999996  3.8019766469999996  23.909659738700004
99  3  3.0000002559056028e-10  5.0693021957999989  16.407702453200002
100  3  3.0000002559056028e-10  5.0693021957999989  3.7509045240000005
101  3  -2.19507224  6.3366277446999986  26.487174412600002
102  3  -2.19507224  6.3366277446999986  13.8303764835
103  3  -2.1950722399999996  3.8019766469999996  0
104  3  3.0000002559056028e-10  5.0693021957999989  10.079388492600001
105  3  -2.19507224  6.3366277446999986  20.158690444100003
106  1  -2.1950722399999996  3.8019766469999996  42.337847694000004
107  1  -2.1950722399999996  3.8019766469999996  48.376389116600009
108  1  3.0000002559056028e-10  5.0693021957999989  52.417134799999999
109  1  3.0000002559056028e-10  5.0693021957999989  58.455843517299996
110  1  -2.19507224  6.3366277446999986  32.258393293300003
111  1  -2.19507224  6.3366277446999986  38.2971020106
112  3  -2.1950722399999996  3.8019766469999996  36.566498134900009
113  3  -2.1950722399999996  3.8019766469999996  54.147738675700005
114  3  3.0000002559056028e-10  5.0693021957999989  46.6457813902
115  3  3.0000002559056028e-10  5.0693021957999989  33.988983461000004
116  3  -2.19507224  6.3366277446999986  56.72525334960001
117  3  -2.19507224  6.3366277446999986  44.068455420500008
118  3  -2.1950722399999996  3.8019766469999996  30.238078937000004
119  3  3.0000002559056028e-10  5.0693021957999989  40.317467429600008
120  3  -2.19507224  6.3366277446999986  50.3967693811
121  1  -2.1950722399999996  3.8019766469999996  72.575926631000016
122  1  -2.1950722399999996  3.8019766469999996  78.614468053600021
123  1  3.0000002559056028e-10  5.0693021957999989  82.655213737000011
124  1  3.0000002559056028e-10  5.0693021957999989  88.693922454300008
125  1  -2.19507224  6.3366277446999986  62.496472230300007
126  1  -2.19507224  6.3366277446999986  68.535180947599997
127  3  -2.1950722399999996  3.8019766469999996  66.804577071900013
128  3  -2.1950722399999996  3.8019766469999996  84.385817612700023
129  3  3.0000002559056028e-10  5.0693021957999989  76.883860327200011
130  3  3.0000002559056028e-10  5.0693021957999989  64.227062398000001
131  3  -2.19507224  6.3366277446999986  86.963332286600007
132  3  -2.19507224  6.3366277446999986  74.306534357500013
133  3  -2.1950722399999996  3.8019766469999996  60.476157874000009
134  3  3.0000002559056028e-10  5.0693021957999989  70.555546366600012
135  3  -2.19507224  6.3366277446999986  80.634848318100012
136  1  -2.1950722399999996  3.8019766469999996  102.814005568
137  1  -2.1950722399999996  3.8019766469999996  108.8525469906
138  1  3.0000002559056028e-10  5.0693021957999989  112.89329267400002
139  1  3.0000002559056028e-10  5.0693021957999989  118.93200139130001
140  1  -2.19507224  6.3366277446999986  92.734551167300012
141  1  -2.19507224  6.3366277446999986  98.773259884600023
142  3  -2.1950722399999996  3.8019766469999996  97.042656008900011
143  3  -2.1950722399999996  3.8019766469999996  114.62389654970002
144  3  3.0000002559056028e-10  5.0693021957999989  107.12193926420002
145  3  3.0000002559056028e-10  5.0693021957999989  94.465141335000027
146  3  -2.19507224  6.3366277446999986  117.2014112236
