# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    221     58     59     18      9      0      0      0      0   1512   1410  16827      4      0 
    1     76     51     53      2      0      0      0      0      0   1512   1410      0      1      0 
    0     78     57     59     16      8      0      0      0      0   1512   1410  16827      4      0 
    1     75     50     53      0      0      0      0      0      0   1512   1410      0      1      0 
    0     78     56     59     24     14      0      0      0      0   1512   1410  16827      4      0 
    1    239     55     57     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     78     56     59     16      9      0      0      0      0   1512   1410  16827      4      0 
    1    254     57     59     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     77     58     59     18     10      0      0      0      0   1512   1410  16827      4      0 
    1    254     59     61     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     82     57     59     43     25      0      0      0      0   1512   1410  16827      4      0 
    1    254     60     63     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    121     57     61     27     15      0      0      0      0   1512   1410  16827      4      0 
    1    263     62     63     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     78     57     59     43     26      0      0      0      0   1512   1410  16827      4      0 
    1    259     64     65     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     78     56     59     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    260     65     67     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    235     57     59     18     10      0      0      0      0   1512   1410  16827      4      0 
    1    264     66     67     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     82     55     59     26     15      0      0      0      0   1512   1410  16827      4      0 
    1    271     66     67     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     77     54     59     34     20      0      0      0      0   1512   1410  16827      4      0 
    1    268     66     67     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     75     54     57     45     28      0      0      0      0   1512   1410  16827      4      0 
    1    262     66     67     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    131     53     55     26     14      0      0      0      0   1512   1410  16827      4      0 
    1    261     66     67     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     75     53     55     18     10      0      0      0      0   1512   1410  16827      4      0 
    1    269     66     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     96     52     55     22      9      0      0      0      0   1512   1410  16827      4      0 
    1    269     66     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    207     52     55     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    269     66     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     77     51     55     44     27      0      0      0      0   1512   1410  16827      4      0 
    1    265     66     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     73     51     53      4      1      0      0      0      0   1512   1410  16827      4      0 
    1    270     66     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    160     50     53     43     26      0      0      0      0   1512   1410  16827      4      0 
    1    269     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     72     50     53     41     24      0      0      0      0   1512   1410  16827      4      0 
    1    269     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     71     50     51     16      8      0      0      0      0   1512   1410  16827      4      0 
    1    270     67     69     92     25      0      0      0      0   1512   1410   1669      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    241     49     53      5      2      0      0      0      0   1512   1410  16827      4      0 
    1    259     67     69     92     25      0      0      0      0   1512   1410   1669      4      0 
    0    108     50     53     23     13      0      0      0      0   1512   1410  16827      4      0 
    1    260     67     69     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     70     48     51     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    269     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     48     51     43     26      0      0      0      0   1512   1410  16827      4      0 
    1    263     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    217     48     51     14      8      0      0      0      0   1512   1410  16827      4      0 
    1    265     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     71     48     51     41     24      0      0      0      0   1512   1410  16827      4      0 
    1    269     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     71     48     51     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    272     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    106     48     51     33     19      0      0      0      0   1512   1410  16827      4      0 
    1    262     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    174     49     51     11      6      0      0      0      0   1512   1410  16827      4      0 
    1    266     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    230     49     51     41     24      0      0      0      0   1512   1410  16827      4      0 
    1    265     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     75     47     51     20      8      0      0      0      0   1512   1410  16827      4      0 
    1    273     68     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     71     48     51     27     15      0      0      0      0   1512   1410  16827      4      0 
    1    271     67     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     76     47     51     27     16      0      0      0      0   1512   1410  16827      4      0 
    1    268     68     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    109     47     49     16      8      0      0      0      0   1512   1410  16827      4      0 
    1    272     68     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    121     48     51     17     10      0      0      0      0   1512   1410  16827      4      0 
    1    271     68     69     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    113     47     51     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    267     68     69     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     88     47     49      2      0      0      0      0      0   1512   1410  16827      4      0 
    1    272     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     47     51     44     26      0      0      0      0   1512   1410  16827      4      0 
    1    263     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     47     49     45     27      0      0      0      0   1512   1410  16827      4      0 
    1    271     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     46     49     43     26      0      0      0      0   1512   1410  16827      4      0 
    1    266     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     69     48     49     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    273     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     46     49     38     22      0      0      0      0   1512   1410  16827      4      0 
    1    272     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    225     48     51     11      6      0      0      0      0   1512   1410  16827      4      0 
    1    272     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     47     51     34     20      0      0      0      0   1512   1410  16827      4      0 
    1    277     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     80     46     51     44     26      0      0      0      0   1512   1410  16827      4      0 
    1    275     68     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     69     46     49     24     14      0      0      0      0   1512   1410  16827      4      0 
    1    266     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    243     47     51     15      8      0      0      0      0   1512   1410  16827      4      0 
    1    264     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    235     47     49     31     17      0      0      0      0   1512   1410  16827      4      0 
    1    267     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    227     47     51     43     26      0      0      0      0   1512   1410  16827      4      0 
    1    269     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    161     48     51     18     10      0      0      0      0   1512   1410  16827      4      0 
    1    275     68     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     78     46     49     16      8      0      0      0      0   1512   1410  16827      4      0 
    1    267     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    169     47     49     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    272     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    156     46     49     39     23      0      0      0      0   1512   1410  16827      4      0 
    1    269     68     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     69     47     49     16      8      0      0      0      0   1512   1410  16827      4      0 
    1    265     68     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     70     46     51     27     16      0      0      0      0   1512   1410  16827      4      0 
    1    271     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    172     46     51     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    267     68     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0    238     46     49     34     20      0      0      0      0   1512   1410  16827      4      0 
    1    262     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     47     49     17      9      0      0      0      0   1512   1410  16827      4      0 
    1    277     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    251     47     49     14      8      0      0      0      0   1512   1410  16827      4      0 
    1    264     68     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0    194     47     51     28     16      0      0      0      0   1512   1410  16827      4      0 
    1    273     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    226     47     49     32     18      0      0      0      0   1512   1410  16827      4      0 
    1    273     68     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    254     47     49     44     27      0      0      0      0   1512   1410  16827      4      0 
    1    269     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     69     46     49     17      9      0      0      0      0   1512   1410  16827      4      0 
    1    264     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     69     46     49     14      8      0      0      0      0   1512   1410  16827      4      0 
    1    270     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     70     46     49     19     10      0      0      0      0   1512   1410  16827      4      0 
    1    274     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    214     47     49     23     13      0      0      0      0   1512   1410  16827      4      0 
    1    271     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    231     47     49     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    266     69     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     69     47     49     15      7      0      0      0      0   1512   1410  16827      4      0 
    1    273     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     73     47     51     28     16      0      0      0      0   1512   1410  16827      4      0 
    1    271     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     70     46     49     27     16      0      0      0      0   1512   1410  16827      4      0 
    1    273     69     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0    245     46     49     17      9      0      0      0      0   1512   1410  16827      4      0 
    1    264     69     71     92     25      0      0      0      0   1512   1410   1669      4      0 
    0     69     47     49     21     12      0      0      0      0   1512   1410  16827      4      0 
    1    274     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    133     47     49      6      3      0      0      0      0   1512   1410  16827      4      0 
    1    267     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    129     46     49      9      4      0      0      0      0   1512   1410  16827      4      0 
    1    266     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0     73     46     49     42     25      0      0      0      0   1512   1410  16827      4      0 
    1    265     69     71     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    123     46     49     44     26      0      0      0      0   1512   1410  16827      4      0 
