# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    289     66     69     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    296     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    289     67     69     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    305     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    294     67     69     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    286     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    279     67     69     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    294     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    290     67     69     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    287     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    281     67     71     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    302     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    292     67     71     97     28      0      0      0      0   1512   1410   1919      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    291     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    284     67     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    291     67     71     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    298     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    286     67     71     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    303     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    289     67     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    292     67     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    288     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    288     68     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    285     70     73     97     31      0      0      0      0   1512   1395   2245      4      0 
    1    290     68     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    293     69     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    286     68     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    307     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    281     68     71     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    291     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    294     68     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    292     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    293     68     71     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    308     69     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    294     68     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    298     70     73     98     31      0      0      0      0   1512   1380   2245      4      0 
    1    291     68     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    285     68     71     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    301     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    295     68     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    303     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    303     68     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    294     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    293     69     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    297     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    303     69     71     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    306     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    292     69     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    295     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    284     68     71     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    289     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    272     68     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    308     69     71     97     28      0      0      0      0   1512   1410   1913      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    296     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    288     69     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    286     68     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    282     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    296     69     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    289     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    298     69     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    284     69     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    291     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    307     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    287     68     71     97     28      0      0      0      0   1512   1395   1913      4      0 
    0    303     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    293     69     71     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    307     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    285     69     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    304     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    292     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    301     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    282     69     71     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    293     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    296     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    291     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    300     69     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    303     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    295     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    301     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    308     69     71     96     28      0      0      0      0   1512   1395   1913      4      0 
    0    295     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    284     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    302     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    287     69     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    286     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    294     69     71     96     28      0      0      0      0   1512   1395   1919      4      0 
    0    300     69     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    293     69     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    303     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    293     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    291     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    285     70     73     98     32      0      0      0      0   1512   1380   2245      4      0 
    1    288     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    298     70     73     98     31      0      0      0      0   1512   1380   2253      4      0 
    1    307     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    309     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    298     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    302     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    295     69     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    300     69     71     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    287     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    282     69     71     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    296     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    299     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    303     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    299     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    310     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    300     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    282     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    289     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    299     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    291     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    306     70     73     97     32      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    296     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    301     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    290     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    299     69     73     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    287     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    301     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    307     69     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    273     69     73     96     28      0      0      0      0   1512   1395   1919      4      0 
    0    286     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    289     69     73     97     28      0      0      0      0   1512   1395   1919      4      0 
    0    287     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    296     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    302     70     73     97     32      0      0      0      0   1512   1380   2245      4      0 
    1    299     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    281     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    294     69     73     96     28      0      0      0      0   1512   1395   1919      4      0 
    0    286     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    288     69     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    301     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    306     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    295     69     71     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    289     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    299     69     73     97     28      0      0      0      0   1512   1395   1919      4      0 
    0    304     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    284     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    304     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    291     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    300     69     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     73     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    292     69     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    302     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    294     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    298     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    306     69     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    299     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    302     69     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    301     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    309     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    302     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    280     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    300     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    307     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    285     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    304     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    298     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    289     69     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    279     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    306     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    302     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    306     70     73     98     31      0      0      0      0   1512   1380   2253      4      0 
    1    299     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    285     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    283     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    284     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    292     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    280     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    304     70     73     97     32      0      0      0      0   1512   1395   2253      4      0 
    1    295     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    303     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    300     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    281     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    294     69     73     96     28      0      0      0      0   1512   1395   1913      4      0 
    0    306     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    300     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    302     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    290     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    304     69     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    296     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    286     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    305     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    284     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    309     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    299     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    299     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    289     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    304     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    295     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    295     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    299     70     73     97     31      0      0      0      0   1512   1395   2253      4      0 
    1    279     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    295     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    304     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    286     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    303     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    298     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    281     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    295     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    306     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    302     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    308     69     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    309     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    304     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    294     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    287     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    290     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    304     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    288     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    286     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    296     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    302     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    305     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    289     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    288     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    294     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    289     70     73     98     32      0      0      0      0   1512   1380   2245      4      0 
    1    287     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    308     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    297     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    284     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    295     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    293     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    300     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    307     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    281     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    293     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    283     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    283     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    289     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    301     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    301     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    288     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    297     69     73     96     28      0      0      0      0   1512   1410   1913      4      0 
    0    308     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    283     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    303     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    289     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    295     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    288     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    291     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    304     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    306     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    272     69     73     96     28      0      0      0      0   1512   1395   1913      4      0 
    0    299     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    291     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    307     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    295     69     73     97     28      0      0      0      0   1512   1410   1913      4      0 
    0    303     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    290     69     73     96     28      0      0      0      0   1512   1410   1919      4      0 
    0    304     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    309     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    305     70     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    294     69     73     97     28      0      0      0      0   1512   1410   1913      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    292     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    293     69     73     97     28      0      0      0      0   1512   1410   1919      4      0 
    0    288     70     73     98     32      0      0      0      0   1512   1395   2253      4      0 
    1    297     69     73     96     28      0      0      0      0   1512   1395   1919      4      0 
    0    308     69     73     98     31      0      0      0      0   1512   1395   2253      4      0 
    1    302     69     73    100     31      0      0      0      0   1512   1395   1887      4      0 
    0    293     70     73     98     32      0      0      0      0   1512   1395   2245      4      0 
    1    309     69     73    100     31      0      0      0      0   1512   1395   1887      4      0 
    0    305     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    288     69     73    100     31      0      0      0      0   1512   1380   1887      4      0 
    0    307     69     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    298     69     73    100     31      0      0      0      0   1512   1395   1887      4      0 
    0    295     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    292     69     73    100     31      0      0      0      0   1512   1395   1887      4      0 
    0    294     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    290     69     73    100     31      0      0      0      0   1512   1395   1887      4      0 
    0    307     70     73     98     31      0      0      0      0   1512   1395   2245      4      0 
    1    301     69     73    100     31      0      0      0      0   1512   1395   1887      4      0 
    0    303     70     73     98     31      0      0      0      0   1512   1380   2245      4      0 
    1    305     70     73    100     31      0      0      0      0   1512   1395   1887      4      0 
