# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    276     69     69    100      9      0      0      0      0   1512   1410   1909      4      0 
    0    154     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    270     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    285     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    273     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    263     69     69    100      9      0      0      0      0   1512   1410   1909      4      0 
    0    155     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    269     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    155     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    263     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    154     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    275     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    151     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    270     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    267     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    273     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    274     69     69    100      9      0      0      0      0   1512   1410   1909      4      0 
    0    155     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    269     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    275     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    268     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    273     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    289     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     49     51     98      6      0      0      0      0   1512   1410   1505      4      0 
