# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    290     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    292     70     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    276     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    287     70     73     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    296     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    303     71     73     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    293     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    307     70     73     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    275     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    284     70     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    301     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    289     71     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    303     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    304     70     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    288     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    303     70     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    273     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    304     70     73     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    295     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    301     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    289     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    288     70     73     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    277     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    303     71     75     97     29      0      0      0      0   1512   1410   2051      4      0 
    1    305     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    294     70     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    279     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    302     70     73     97     29      0      0      0      0   1512   1380   2057      4      0 
    1    307     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    293     70     73     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    291     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    286     70     73     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    305     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    295     70     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    294     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    286     70     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    292     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    292     70     73     97     29      0      0      0      0   1512   1395   2051      4      0 
