# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    269     65     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    268     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    265     65     67     93     25      0      0      0      0   1512   1410   1671      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    272     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    269     65     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    270     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    269     66     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    270     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    267     66     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    268     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    261     66     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    275     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    269     66     67     93     25      0      0      0      0   1512   1410   1669      4      0 
    0    270     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    268     66     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    270     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    261     66     67     92     25      0      0      0      0   1512   1410   1671      4      0 
    0    268     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    264     66     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    269     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    264     66     67     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    275     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    261     66     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    268     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    274     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    271     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    272     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    267     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    264     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    272     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    272     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    271     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    268     67     69     93     25      0      0      0      0   1512   1410   1669      4      0 
    0    269     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    271     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    270     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    271     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    272     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    269     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    271     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    267     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    265     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    262     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    269     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    270     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    272     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    265     67     69     93     25      0      0      0      0   1512   1410   1671      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    269     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    269     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    268     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    268     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    270     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    271     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    273     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    270     68     69     93     25      0      0      0      0   1512   1410   1669      4      0 
    0    269     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    266     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    269     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    265     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    269     67     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    272     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    265     67     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    265     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    273     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    271     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    275     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    268     68     69     93     26      0      0      0      0   1512   1410   1669      4      0 
    0    174     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    263     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    272     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    274     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    272     67     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    275     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    268     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    262     68     69     93     26      0      0      0      0   1512   1410   1671      4      0 
    0    269     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    269     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    274     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    263     68     69     93     25      0      0      0      0   1512   1410   1669      4      0 
    0    269     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    271     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    269     67     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    269     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    269     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    271     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    271     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    278     68     69     93     25      0      0      0      0   1512   1410   1671      4      0 
    0    266     67     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     67     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    306     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    271     67     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    289     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    298     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    265     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    300     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    264     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    295     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     66     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     66     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    300     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    272     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    301     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    289     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    271     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
